datetime,1m,2m,3m,4m,5m,8m,10m,15m,20m,30m,1h,2h,4h,8h,more,count
2016-01-14 11:45:15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 12:03:10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 12:17:56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 12:37:12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 12:52:18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 13:17:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 13:45:52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-14 14:03:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 14:31:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 14:54:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 15:11:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 15:36:10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-14 15:51:08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 16:00:39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 16:12:39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-14 16:23:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 16:31:45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 16:47:08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 17:00:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 17:11:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 17:22:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 17:31:58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 17:41:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 17:52:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 18:03:56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 18:14:40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-14 18:32:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 18:42:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 18:54:17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 19:08:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 19:25:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 19:39:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 19:55:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 20:10:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 20:23:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 20:43:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 20:53:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 21:10:50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 21:33:08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 21:45:10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 21:56:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 22:10:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 22:25:27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 22:41:10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 22:57:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 23:13:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 23:25:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14 23:38:19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-14 23:51:50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 00:16:20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 01:20:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 02:33:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 00:06:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 00:39:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 01:07:40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 01:33:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 02:01:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 02:30:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 03:04:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 03:29:11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-15 04:09:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 04:43:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 05:12:22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 05:47:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 06:14:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 06:42:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 07:14:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 07:47:58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 08:11:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 08:32:39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 09:16:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 09:31:39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 09:43:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 10:00:30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 10:13:39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 10:23:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 10:34:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 10:45:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 10:55:26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 11:04:07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 11:12:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 11:22:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 11:32:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 11:44:34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 11:56:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 12:10:13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-15 12:23:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 12:42:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 13:04:05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 13:23:10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 13:34:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 13:46:40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 13:56:48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 14:07:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 14:18:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 14:29:35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 14:42:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 14:54:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 15:25:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 15:39:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 15:52:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 16:03:48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 16:17:15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 16:39:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 16:58:05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 17:10:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 17:25:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 17:39:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 17:53:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 18:25:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 18:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 19:13:01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 19:29:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 19:54:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 20:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 20:41:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15 21:19:15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016-01-15 21:53:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-15 22:56:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 00:59:09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 00:53:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 01:50:18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 02:50:15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 03:48:47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 04:32:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 05:56:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 07:03:23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 07:45:50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 08:29:37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 09:10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 09:23:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 09:48:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 10:37:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 11:30:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 11:59:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 12:23:28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 12:40:54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016-01-16 12:51:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 13:02:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 13:13:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 13:23:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 13:41:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 14:07:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 14:29:09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 14:40:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 14:52:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 15:03:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 15:14:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 15:31:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 16:00:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 16:29:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 16:52:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 18:00:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 18:57:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 20:00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16 20:46:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 22:07:24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-16 23:47:18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 00:56:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 02:01:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 03:42:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 05:36:48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 07:19:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 08:22:07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 08:42:43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 09:29:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 10:50:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 11:37:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 11:58:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 12:23:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 12:55:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 13:18:52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 13:45:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 14:10:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 14:34:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 15:04:02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 15:34:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 15:58:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17 16:57:51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 19:20:17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 20:23:52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 20:51:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 22:09:22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-17 23:19:01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 00:22:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 00:45:37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 01:44:58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 03:42:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 05:51:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 07:16:27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 08:16:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 08:53:17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 09:22:08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 10:08:33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 10:54:46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 11:37:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 12:28:32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 12:42:44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 12:50:02,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016-01-18 12:58:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 13:06:52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016-01-18 13:13:49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2016-01-18 13:20:10,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2016-01-18 13:26:54,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2016-01-18 13:35:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 13:42:24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 13:49:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 13:55:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 14:03:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 14:17:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 14:46:53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 15:12:26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016-01-18 15:38:37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 15:58:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 16:18:19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 16:36:45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 17:06:16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 17:54:42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 18:30:12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 18:57:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-18 19:43:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 20:28:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 20:55:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 21:33:50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 22:11:06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 22:51:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-18 23:34:20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 00:16:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 01:08:22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 01:33:42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 02:00:48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 02:21:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 02:41:15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 03:06:41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-19 03:27:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 03:51:15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 04:15:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 04:44:57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 05:10:25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 05:25:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 05:51:04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 06:18:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 06:43:22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 07:07:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 07:35:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 08:02:47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 08:22:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 08:38:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 08:47:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 09:05:58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 09:33:28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 10:08:43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 10:49:22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 11:03:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 11:11:26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2016-01-19 11:18:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 11:26:49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 11:33:09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-19 11:40:12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 11:48:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 11:55:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 12:03:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 12:11:02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-19 12:18:10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 12:27:44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 13:02:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 13:44:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 13:59:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 14:12:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 14:25:54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 14:52:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 15:17:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 15:38:34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 16:09:12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 16:38:29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 17:20:57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2016-01-19 17:52:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 18:15:41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 18:38:21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 19:24:34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 20:07:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19 20:43:34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-01-19 20:57:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
